,# codigo,nombre,direccion,colonia,telefono,telefono2,estado,minicipio,codigopostal,profeco_tiendas_id,folder_id
43,21393,TORTILLERIA GRANO DE ORO SUCURSAL RIO,"GUADALUPE VICTORIA 9350, ESQ. FRANCISCO JAVIER MINA",ZONA RIO,(664)6847021,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220712
44,21422,TORTILLERIA LA POBLANITA,"CALLE 7A. GALEANA 1810, ENTRE NIÑOS HEROES Y CONSTITUCI",ZONA CENTRO,(664)6880560,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
45,21418,FARMACIA PEY PHARMA SUCURSAL 2,"GUADALUPE VICTORIA 51-A, ESQ. JAVIER MINA",ZONA RIO,(664)6388121,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220712
46,21018,SORIANA HIPER SUCURSAL RIO,"PASEO DE LOS HEROES 95, CENTRO COMERCIAL PLAZA RÍO",ZONA RIO,(664)6840135,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220712
47,21415,MERCADO MIGUEL HIDALGO,"BLVD. SANCHEZ TABOADA 9351, ENTRE CALZ. INDEPENDENCIA Y",ZONA RIO TIJUANA,(664)6840485,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220712
48,21384,SEARS SUCURSAL PLAZA RIO,"PASEO DE LOS HEROES 95, INT. PLAZA RIO",ZONA RIO,(664)6840424,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220712
49,21389,OFFICE MAX SUCURSAL 157,"PASEO DE LOS HEROES 77, ESQ. DR. ATL",ZONA RIO,(664)6343786,,Baja California,Tijuana,22320.0,Profeco_020201_tiendas,data20220712
50,21420,TORTILLERIA ISAURA,"CALLE 9 NO. 2100, ENTRE NEGRETE Y MADERO",ZONA CENTRO,(664)6855500,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
51,21478,OXXO SUCURSAL TAMAYO,"RUFINO TAMAYO 1, ESQ. BLVD. CUAUHTEMOC",ZONA RIO,(664)9757300,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
52,21045,LEY SUCURSAL OTAY (1051),BLVD. LAZARO CARDENAS Y CALZ. TECNOLOGICO S/N,HIPODROMO,(664)6470040,,Baja California,Tijuana,22390.0,Profeco_020201_tiendas,data20220712
53,21394,TORTILLERIA JUAREZ,"QUINTA EMILIANO ZAPATA 447-8, ESQ. OCAMPO",ZONA CENTRO,(664)6882219,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
54,21473,TORTILLERIA EL DIAMANTE SUCURSAL UNICA,"ALLENDE 7737, ENTRE BRAVO Y RAYON",INDEPENDENCIA,(664)3314392,,Baja California,Tijuana,22255.0,Profeco_020201_tiendas,data20220712
55,22121,PESCADERIA LOS DELFINES,"RICARDO FLORES MAGON 8424, ENTRE NEGRETE Y OCAMPO",ZONA CENTRO,(664)6881234,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
56,21153,ZAPATERIA ESTRELLA SUCURSAL 6,"CONSTITUCION 884, ENTRE CALLE SEGUNDA Y CALLE TERCERA",ZONA CENTRO,(664)6880305,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
57,21416,FARMACIA DEL SOL SUCURSAL 2,"INDEPENDENCIA 63, ENTRE BLVD. SANCHEZ TABOADA Y JAVIER",ZONA RIO,(664)6845763,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220712
58,22131,COPPEL SUCURSAL 75,"CONSTITUCION 840, ENTRE CALLE 2A. Y CALLE 3A.",CENTRO,(664)6882740,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
59,21110,WALMART SUCURSAL TIJUANA HIPODROMO,"AGUACALIENTE, ESQ. PASEO DE LAS AMERICAS 11999",HIPODROMO,(664)6816150,,Baja California,Tijuana,22024.0,Profeco_020201_tiendas,data20220712
60,21391,PESCADERIA EL PESCADOR,"SEXTA 8724, ESQ. OCAMPO",ZONA CENTRO,(664)6881847,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
61,22119,LIBRERIA Y PAPELERIA DELTA,"AV. AGUACALIENTES 8581, ESQ. BLVD. AGUA CALIENTE",JUAREZ,(664)6848056,,Baja California,Tijuana,22040.0,Profeco_020201_tiendas,data20220712
62,21388,PAPELERIA OFICLUB,"FRANCISCO J. MINA 1623, ENTRE LOPEZ MATEOS Y SANCHEZ TA",ZONA RIO,(664)2002928,,Baja California,Tijuana,22010.0,Profeco_020201_tiendas,data20220712
63,21421,TORTILLERIA LA MEXICANA,"NEGRETE 714, ESQ. CALLE 4A.",ZONA CENTRO,(664)6858460,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
64,21263,ELEKTRA SUCURSAL EKT MEGATIJUANA CENTRO,"TERCERA 1703, ESQ. FIDEL MARTINEZ",ZONA CENTRO,(664)1379929,,Baja California,Tijuana,22000.0,Profeco_020201_tiendas,data20220712
65,21465,SORIANA SUPER SUCURSAL LIBERTAD (377),"RAMPA RUIZ CORTINEZ S/N, ENTRE DEFENSORES DE B.C. Y FER",LIBERTAD,(664)6831609,,Baja California,Tijuana,22300.0,Profeco_020201_tiendas,data20220712
66,21476,TORTILLERIA EL GRANO DE ORO SUCURSAL CUAUHTEMOC,"BLVD. CUAUHTEMOC SUR 2801, INT. PLAZA TROPICANA",DAVILA,(664)6818755,,Baja California,Tijuana,22044.0,Profeco_020201_tiendas,data20220712
67,23101,BODEGA AURRERA SUCURSAL UNIDAD CAMIMO REAL 3119,"CALZADA CAMINO REAL S/N, ESQ. CARR. TRANSPENISULAR LA P",CAMINO REAL,(612)1254180,,Baja California Sur,La Paz,23088.0,Profeco_030301_tiendas,data20220712
68,23047,MERCADO NICOLAS BRAVO,"NICOLAS BRAVO S/N, ESQ. GUILLERMO PRIETO",CENTRO,(612)1221604,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
69,23066,TORTILLERIA SERDAN,"AQUILES SERDAN 5145, ESQ. TENOCHTITLAN",PUESTA DEL SOL,(612)1403216,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
70,23056,TORTILLERIA HIGIENICA,"IGNACIO ALTAMIRANO S/N, ENTRE AÑIÑI Y RETORNO CHICORI",PERICUES,(612)1221912,,Baja California Sur,La Paz,23097.0,Profeco_030301_tiendas,data20220712
71,23091,COPPEL SUCURSAL OLACHEA,"AGUSTIN OLACHEA S/N, ESQ. PASEO LA PAZ",EL ZACATAL,(612)1665044,,Baja California Sur,La Paz,23088.0,Profeco_030301_tiendas,data20220712
72,23145,SEMILLAS LA PROVIDENCIA,"CALZADA AGUSTIN OLACHEA KM. 3.5, LOCAL 8, INT. CENTRAL",PUESTA DEL SOL,(612)1240552,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
73,23000,CASA LEY SUCURSAL LA PAZ,"AGUSTIN OLACHEA S/N, ESQ. ANTONIO NAVARRO",PUESTA DEL SOL,(612)1255515,(612)1255125,Baja California Sur,La Paz,23070.0,Profeco_030301_tiendas,data20220712
74,23030,COPPEL SUCURSAL LA PAZ,"BLVD. FORJADORES DE SUDCALIFORNIA 4390, ESQ. LUIS DONAL",EX BASE AEREA,(612)1654264,,Baja California Sur,La Paz,23050.0,Profeco_030301_tiendas,data20220712
75,23023,OFFICE MAX SUCURSAL LA PAZ,"BLVD. FORJADORES DE SUDCALIFORNIA S/N, PLAZA LA PAZ",CENTRO,(612)1243902,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
76,23036,FARMACON SUCURSAL PASEO LA PAZ,BLVD. AGUSTIN OLACHEA 1515,SAN ANTONIO EL ZACATAL,(612)1240847,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
77,23120,FARMACIAS ESPECIALIZADAS,"NICOLAS BRAVO 215, ESQ. REVOLUCION",CENTRO,(612)1289927,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
78,23131,EL UNIFORME SUCURSAL LA PAZ,"ISABEL LA CATOLICA 1522, ESQ. MARQUEZ DE LEON",CENTRO,(612)1252780,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
79,23142,CARNICERIA SAN RAFAEL,"CALZADA AGUSTIN OLACHEA KM. 3.5, LOCAL 3, INT. CENTRAL",PUESTA DEL SOL,(612)1241814,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
80,23034,SEARS SUCURSAL LA PAZ,"BLVD. FORJADORES DE SUDCALIFORNIA S/N, PLAZA LA PAZ",EX BASE AEREA,(612)1259373,,Baja California Sur,La Paz,23050.0,Profeco_030301_tiendas,data20220712
81,23070,TORTILLERIA LA PAZ,"REVOLUCION S/N, ESQ. SINALOA",PUEBLO NUEVO,(612)1223677,,Baja California Sur,La Paz,23060.0,Profeco_030301_tiendas,data20220712
82,23057,TORTILLERIA PROMASA,"AQUILES SERDAN S/N, ENTRE BRAVO Y OCAMPO",CENTRO,(612)3488040,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
83,23150,CARNICERIA REY TORO,"CALZADA AGUSTIN OLACHEA MK 3.5, INTERIOR CENTRAL DE ABA",AGENCIA PUESTA DEL SOL,(612)1982969,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
84,23002,SORIANA HIPER SUCURSAL LA PAZ BC,"FORJADORES DE SUD CALIFORNIA NO 4390, ESQ. LUIS DONALDO",CENTRO,(612)1214772,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
85,23039,FARMACIA BENAVIDES SUCURSAL OLACHEA,"CALZ. GRAL. AGUSTIN OLACHEA S/N, ENTRE CORMORANES Y TIJ",RESIDENCIAL LAS GARZAS,(612)1461282,,Baja California Sur,La Paz,23079.0,Profeco_030301_tiendas,data20220712
86,23067,TORTILLERIA GUAYCURA,"MARQUEZ DE LEON S/N, ESQ. HEROES DE INDEPENDENCIA",CENTRO,(612)1285015,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
87,23147,CREMERIA QUESSISIMO,"CALZADA AGUSTIN OLACHEA KM. 3.5, INT. CENTRAL DE ABASTO",PUESTA DEL SOL,,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
88,23024,PAPELERIA BAJA CALIFORNIA SUCURSAL ALTAMIRANO,"ALTAMIRANO 2725, ENTRE 5 DE FEBRERO Y NAVARRO",CENTRO,(612)1257585,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
89,23020,CHEDRAUI SUCURSAL LA PAZ COLIMA,"MADERO S-N, ENTRE COLIMA Y ABASOLO",PUEBLO NUEVO,(612)1462270,,Baja California Sur,La Paz,23060.0,Profeco_030301_tiendas,data20220712
90,23151,DISTRIBUIDORA DE PAPELERÍAS EL MUELLE,"LIC. PRIMO VERDAD 995, ESQ. JALISCO",PUEBLO NUEVO,(612)1221744,,Baja California Sur,La Paz,23060.0,Profeco_030301_tiendas,data20220712
91,23132,UNIFORMES LORYGIL SUCURSAL LA PAZ,"PADRE KINO S/N, ENTRE ANTONIO NAVARRO Y MANUEL ENCINAS",LOS OLIVOS,(612)1213120,,Baja California Sur,La Paz,23040.0,Profeco_030301_tiendas,data20220712
92,23064,TORTILLERIA ESPERANZA,"GOMEZ FARIAS 5030, ESQ. AZTECAS",PUESTA DEL SOL,(612)1461220,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
93,23060,TORTILLERIA Y MINISUPER LAS GARZAS,"BLVD. FRANCISCO J MUJICA 194, ENTRE MISIONEROS COMBONIA",INDECO,(612)1220674,,Baja California Sur,La Paz,23070.0,Profeco_030301_tiendas,data20220712
94,23042,FARMACIAS SIMILARES,"DE LOS DEPORTISTAS 78-B, FRENTE A HOSPITAL SALVATIERRA",8 DE OCTUBRE 1A. SECCION,,,Baja California Sur,La Paz,23085.0,Profeco_030301_tiendas,data20220712
95,23032,ELEKTRA SUCURSAL LA PAZ,"BLVD. FORJADORES DE SUDCALIFORNIA S/N, ESQ. DURANGO",ADOLFO RUIZ CORTINEZ,(612)1509803,,Baja California Sur,La Paz,23040.0,Profeco_030301_tiendas,data20220712
96,23149,FARMACIA GUADALAJARA,"AQUILES SERDAN 2395, ESQ. MARQUEZ DE LEON",CENTRO,(612)1232591,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
97,23122,OXXO SUCURSAL COLIMA,"COLIMA 295, ESQ. AQUILES SERDAN",JARDINES DE LA PAZ,,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
98,23144,PLASTICOS Y SEMILLAS CABRERA,"CALZADA AGUSTIN OLACHEA KM. 3.5, LOCAL 6, INT. CENTRAL",PUESTA DEL SOL,(612)1240900,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
99,23065,TORTILLERIA DOÑA ESTHELA,"TORONJA S/N, ENTRE PAPAYA Y MANDARINA",INDECO,(662)1220338,,Baja California Sur,La Paz,23070.0,Profeco_030301_tiendas,data20220712
100,23048,MERCADO FRANCISCO I. MADERO,"REVOLUCION S/N, ENTRE OCAMPO Y DEGOLLADO",CENTRO,(612)1220135,,Baja California Sur,La Paz,23000.0,Profeco_030301_tiendas,data20220712
101,23146,CREMERIA ZAPOPAN,"CALZADA AGUSTIN OLACHEA KM. 3.5, LOCAL 1, INT. CENTRAL",PUESTA DEL SOL,(612)1241088,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
102,23055,TORTILLERIA SANTA CRUZ,"GUILLERMO PRIETO 4445, ENTRE COLOSIO Y PERLA",INAPALA,(612)1221697,,Baja California Sur,La Paz,23098.0,Profeco_030301_tiendas,data20220712
103,23033,LIVERPOOL SUCURSAL LA PAZ,"AGUSTIN OLACHEA LT. 7 Y 8 S/N, PLAZA THE SHOPPES AT LA",FIDEPAZ,(612)1751000,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
104,23022,OFFICE DEPOT SUCURSAL LA PAZ,BLVD. FORJADORES DE SUDCALIFORNIA 4340 LT. 8,INSTITUTO TECNOLOGICO REGIONAL,(612)1212949,,Baja California Sur,La Paz,23088.0,Profeco_030301_tiendas,data20220712
105,23141,CENTRAL DE ABASTOS,"CALZADA AGUSTIN OLACHEA KM. 3.5, INT. CENTRAL DE ABASTO",PUESTA DEL SOL,,,Baja California Sur,La Paz,23090.0,Profeco_030301_tiendas,data20220712
106,23152,MINISUPER Y TORTILLERIA COLOSIO,"BOULEVARD COLOSIO SIN NUMERO, ENTRE IGNACIO RAMÍREZ E I",AGENCIA PUEBLO NUEVO,6122025209,,Baja California Sur,La Paz,23060.0,Profeco_030301_tiendas,data20220712
107,23123,FARMACIA EMERGENCIAS SUCURSAL SALVATIERRA,"DE LOS DEPORTISTAS S/N, ENTRE SIERRA DE LA VICTORIA Y B",8 DE OCTUBRE,(612)1212469,,Baja California Sur,La Paz,23080.0,Profeco_030301_tiendas,data20220712
108,23008,WALMART SUCURSAL COLA DE BALLENA,"AGUSTIN OLACHEA S/N, ENTRE CTRA. TRANSPENINSULAR Y LIBR",EL ZACATAL,(612)1242314,,Baja California Sur,La Paz,23088.0,Profeco_030301_tiendas,data20220712
109,24026,TORTILLERIA FLORES,"CALLE 2 S/N, ENTRE CALLE 11 Y CALLE 12",SAMULA,,,Campeche,Campeche,24090.0,Profeco_040401_tiendas,data20220712
110,24004,WALMART SUCURSAL CAMPECHE,"MARIA LAVALLE URBINA, ENTRE JOAQUIN CLAUSEL Y RICARDO C",AH KIN PEACH,(981)8117516,,Campeche,Campeche,24014.0,Profeco_040401_tiendas,data20220712
111,24018,TONY SUPER PAPELERIAS SUCURSAL CAMPECHE,"GOBERNADORES 551, ENTRE COLOMBIA Y CHIHUAHUA",SANTA ANA,(981)1271590,,Campeche,Campeche,24050.0,Profeco_040401_tiendas,data20220712
112,24089,CUIDADO CON EL PERRO,"CALLE 10. 297, ENTRE CALLE 53 Y 55 EN LA ESQUINA",CENTRO,(981)8117330,,Campeche,Campeche,24000.0,Profeco_040401_tiendas,data20220712
113,24034,TORTILLERIA LAS DELICIAS,"VERACRUZ 24, ENTRE DELICIAS Y LUIS DONALDO COLOSIO",SANTA ANA,,,Campeche,Campeche,24050.0,Profeco_040401_tiendas,data20220712
114,24036,TORTILLERIA PINZON,"RIVAPALACIOS. 51, ENTRE CALLE 16 Y CALLE 14",SAN FRANCISCO,,,Campeche,Campeche,24050.0,Profeco_040401_tiendas,data20220712
115,24102,MERCADO DE SAMULA,"CALLE 19 S/N, ESQ. CALLE 8",SAMULA,NO TIENE,,Campeche,Campeche,24090.0,Profeco_040401_tiendas,data20220712
116,24085,SORIANA EXPRESS SUCURSAL CAMPECHE,"AGUSTÍN MELGAR S/N, ESQ. LÓPEZ PORTILLO (INTERIOR PLAZA",BOSQUES DE CAMPECHE,(981)8112597,,Campeche,Campeche,24030.0,Profeco_040401_tiendas,data20220712
117,24101,MERCADO DE SAN FRANCISCO,"CALLE 10 NO. 72, ESQ. CALLE 39 A",BARRIO DE SAN FRANCISCO,NO TIENE,,Campeche,Campeche,24010.0,Profeco_040401_tiendas,data20220712
118,24041,COLCHONES Y MUEBLES DE CAMPECHE,"FRANCISCO I. MADERO 184, ENTRE CALLE 16 Y CALLE 14",SAN FRANCISCO,(981)8169195,,Campeche,Campeche,24010.0,Profeco_040401_tiendas,data20220712
